"date_time","ip","port","command","mime_type","file_size","reply_code","reply_msg"
"2021-01-03T18:57:07","17.63.199.54","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/i18n/messages/en/.ftpdNzu8bx: Operation not permitted"
"2021-01-03T19:07:44","98.177.12.123","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T19:43:13","156.147.173.87","39226","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T20:52:49","17.63.199.54","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/tests/.ftpdNzu8bx: Operation not permitted"
"2021-01-03T21:24:00","86.82.198.124","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/db/.ftpduBnga4: Operation not permitted"
"2021-01-03T21:39:28","147.126.156.230","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/Flask_Celery-2.4.1-py2.7.egg-info/.ftpdA4LXaq: Operation not permitted"
"2021-01-03T22:07:00","167.107.132.164","3539","RETR","application/x-dosexec","6656","226","Transfer complete."
"2021-01-03T22:20:46","167.107.132.164","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-03T22:28:42","147.126.156.230","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/contrib/.ftpde854Us: Operation not permitted"
"2021-01-03T23:06:44","226.164.121.85","3623","RETR","application/x-dosexec","6656","226","Transfer complete."
"2021-01-03T23:41:29","147.126.156.230","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T00:18:01","190.220.63.217","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T00:23:05","7.127.236.59","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/worker/.ftpd3caYxQ: Operation not permitted"
"2021-01-04T01:22:58","37.91.136.95","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/multipart/firefox3-2pnglongtext/.ftpdA4LXaq: Operation not permitted"
"2021-01-04T02:04:02","68.92.208.49","4379","STOR","-","-","550","/dept/env/lib/python2.7/.ftpduBnga4: Operation not permitted"
"2021-01-04T02:41:58","102.132.43.94","4976","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T02:52:31","110.218.211.136","39226","RETR","text/plain","19568","226","Transfer complete"
"2021-01-04T02:58:47","26.20.3.26","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/admin/.ftpd3caYxQ: Operation not permitted"
"2021-01-04T03:17:48","18.127.107.6","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/.ftpdNzu8bx: Operation not permitted"
"2021-01-04T03:23:46","159.133.249.32","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T04:06:31","132.204.220.129","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/.ftpdxCfA4y: Operation not permitted"
"2021-01-04T04:09:22","203.243.37.100","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T04:10:40","10.138.129.55","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T04:29:40","159.133.249.32","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/.ftpdNzu8bx: Operation not permitted"
"2021-01-04T04:33:20","113.158.238.51","4379","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T05:14:25","190.220.63.217","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T05:35:37","147.126.156.230","4976","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T06:25:57","242.23.142.120","39226","RETR","text/plain","11493","226","Transfer complete"
"2021-01-04T06:42:21","18.127.107.6","4379","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T06:47:27","50.34.173.40","1100","STOR","-","-","550","/dept/qdept/static/css/blueprint/plugins/rtl/.ftpdBUL2Da: Operation not permitted"
"2021-01-04T07:54:42","110.218.211.136","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/multipart/webkit3-2png1txt/.ftpde854Us: Operation not permitted"
"2021-01-04T08:29:34","110.218.211.136","4379","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T08:37:52","147.126.156.230","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T09:16:42","18.127.107.6","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/transport/.ftpdA4LXaq: Operation not permitted"
"2021-01-04T09:21:46","28.83.202.129","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T10:15:32","248.124.131.190","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/res/.ftpdxCfA4y: Operation not permitted"
"2021-01-04T12:45:07","156.147.173.87","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/anyjson-0.3.1-py2.7.egg-info/.ftpd3caYxQ: Operation not permitted"
"2021-01-04T13:13:14","140.143.94.151","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/sybase/.ftpd3caYxQ: Operation not permitted"
"2021-01-04T14:34:12","203.243.37.100","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/.ftpdBUL2Da: Operation not permitted"
"2021-01-04T15:05:12","98.177.12.123","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/i18n/messages/en/.ftpd3caYxQ: Operation not permitted"
"2021-01-04T15:17:55","248.124.131.190","4379","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T15:29:43","80.144.65.20","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/django/.ftpdBUL2Da: Operation not permitted"
"2021-01-04T15:48:27","234.99.86.44","4379","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T16:14:19","18.127.107.6","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/.ftpde854Us: Operation not permitted"
"2021-01-04T17:10:23","222.17.93.246","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T17:42:47","81.94.180.51","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/frontend/templates/.ftpde854Us: Operation not permitted"
"2021-01-04T18:09:37","18.127.107.6","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/maxdb/.ftpdxCfA4y: Operation not permitted"
"2021-01-04T18:11:06","203.243.37.100","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/admin/static/css/.ftpd3caYxQ: Operation not permitted"
"2021-01-04T18:17:55","37.91.136.95","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T18:39:02","138.61.14.205","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T18:47:37","110.218.211.136","4379","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T18:57:15","18.127.107.6","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/sql/.ftpdA4LXaq: Operation not permitted"
"2021-01-04T20:08:34","86.82.198.124","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/multipart/firefox3-2pnglongtext/.ftpd3caYxQ: Operation not permitted"
"2021-01-04T20:30:43","98.22.40.49","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/admin/templates/.ftpdNzu8bx: Operation not permitted"
"2021-01-04T21:08:13","17.63.199.54","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/pip/vcs/.ftpdA4LXaq: Operation not permitted"
"2021-01-04T21:16:59","156.147.173.87","4970","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T21:33:26","98.177.12.123","4970","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T21:58:09","226.164.121.85","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T22:33:21","81.94.180.51","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/concurrency/.ftpdNzu8bx: Operation not permitted"
"2021-01-04T22:37:13","244.149.90.13","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/.ftpdBUL2Da: Operation not permitted"
"2021-01-04T22:38:00","248.124.131.190","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T22:43:08","147.126.156.230","4379","PASV","-","-","227","Entering Passive Mode"
"2021-01-04T23:25:58","50.34.173.40","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T00:42:57","167.107.132.164","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T01:22:27","68.92.208.49","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T01:37:40","28.83.202.129","39226","RETR","-","250","226","Transfer complete"
"2021-01-05T02:20:37","7.127.236.59","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T03:08:08","86.172.160.151","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T03:24:26","203.243.37.100","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T03:38:09","110.218.211.136","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/admin/static/css/.ftpdA4LXaq: Operation not permitted"
"2021-01-05T03:43:24","86.82.198.124","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T05:26:20","18.127.107.6","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/contrib/.ftpdxCfA4y: Operation not permitted"
"2021-01-05T05:48:04","242.23.142.120","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/.ftpdNzu8bx: Operation not permitted"
"2021-01-05T06:31:20","110.218.211.136","4379","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T07:03:12","97.196.157.225","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T07:05:06","86.82.198.124","4976","DELE","-","-","550","/dept/qdept/static/images/.ftpd3caYxQ: Operation not permitted"
"2021-01-05T07:13:49","7.127.236.59","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/.ftpdBUL2Da: Operation not permitted"
"2021-01-05T07:29:10","26.20.3.26","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/.ftpd3caYxQ: Operation not permitted"
"2021-01-05T07:54:04","87.250.147.155","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T08:02:44","110.218.211.136","4379","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T08:24:48","110.218.211.136","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T09:17:02","167.107.132.164","4379","DELE","-","-","550","/dept/qdept/static/css/blueprint/plugins/buttons/.ftpduBnga4: Operation not permitted"
"2021-01-05T09:49:28","86.82.198.124","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T10:33:34","7.127.236.59","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T11:29:54","222.17.93.246","3885","STOR","-","-","550","/dept/qdept/static/css/blueprint/.ftpdNzu8bx: Operation not permitted"
"2021-01-05T11:57:59","244.149.90.13","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/.ftpduBnga4: Operation not permitted"
"2021-01-05T12:31:29","217.182.74.235","4379","STOR","-","-","550","/dept/qdept/static/css/blueprint/plugins/buttons/icons/.ftpduBnga4: Operation not permitted"
"2021-01-05T12:46:55","85.32.75.97","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T12:49:45","113.158.238.51","4976","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T14:36:11","86.172.160.151","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T14:44:28","17.63.199.54","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T15:01:42","81.94.180.51","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/postgresql/.ftpdxCfA4y: Operation not permitted"
"2021-01-05T15:35:28","203.243.37.100","3885","PASV","text/plain","-","227","Entering Passive Mode"
"2021-01-05T16:19:14","98.177.12.123","4976","DELE","-","-","550","/dept/.ftpd3caYxQ: Operation not permitted"
"2021-01-05T16:33:33","190.220.63.217","39226","RETR","-","4","226","Transfer complete"
"2021-01-05T16:58:31","156.147.173.87","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/databases/.ftpdBUL2Da: Operation not permitted"
"2021-01-05T18:13:42","203.243.37.100","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/debug/shared/.ftpduBnga4: Operation not permitted"
"2021-01-05T18:27:36","222.17.93.246","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/app/.ftpde854Us: Operation not permitted"
"2021-01-05T18:33:22","147.126.156.230","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/transport/django/management/commands/.ftpdA4LXaq: Operation not permitted"
"2021-01-05T18:49:29","132.204.220.129","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/admin/static/.ftpdNzu8bx: Operation not permitted"
"2021-01-05T19:01:21","7.127.236.59","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/util/.ftpd3caYxQ: Operation not permitted"
"2021-01-05T19:04:06","110.218.211.136","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/i18n/messages/fa/.ftpdNzu8bx: Operation not permitted"
"2021-01-05T20:31:06","105.206.94.23","55780","PORT","-","-","200","PORT command successful"
"2021-01-05T21:00:05","190.220.63.217","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_events/.ftpdBUL2Da: Operation not permitted"
"2021-01-05T21:19:18","248.124.131.190","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/sqlite/.ftpdA4LXaq: Operation not permitted"
"2021-01-05T21:30:44","7.127.236.59","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-05T23:31:27","68.92.208.49","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T00:13:51","185.204.41.204","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T00:40:59","167.107.132.164","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T01:39:36","113.158.238.51","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/config_package_app/.ftpdNzu8bx: Operation not permitted"
"2021-01-06T02:31:51","86.82.198.124","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T03:05:06","50.34.173.40","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T03:55:34","222.17.93.246","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/frontend/templates/frontend/.ftpde854Us: Operation not permitted"
"2021-01-06T04:13:47","147.126.156.230","39226","RETR","-","880","226","Transfer complete"
"2021-01-06T04:35:52","111.16.226.93","4970","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T07:42:17","68.92.208.49","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T07:54:09","222.17.93.246","4379","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T07:56:28","50.34.173.40","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T07:58:15","7.127.236.59","4970","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T08:08:26","86.82.198.124","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/firebird/.ftpduBnga4: Operation not permitted"
"2021-01-06T08:21:35","26.20.3.26","4976","DELE","-","-","550","/dept/qdept/static/css/blueprint/plugins/fancy-type/.ftpd3caYxQ: Operation not permitted"
"2021-01-06T10:14:04","254.142.70.37","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T10:18:47","132.204.220.129","4976","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T11:01:01","156.147.173.87","4976","STOR","-","-","550","/dept/qdept/static/css/blueprint/plugins/.ftpd3caYxQ: Operation not permitted"
"2021-01-06T11:04:53","64.124.18.109","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/.ftpdBUL2Da: Operation not permitted"
"2021-01-06T11:05:23","68.92.208.49","4970","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T12:38:04","147.126.156.230","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/transport/.ftpdNzu8bx: Operation not permitted"
"2021-01-06T13:19:48","156.147.173.87","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/maxdb/.ftpdBUL2Da: Operation not permitted"
"2021-01-06T13:25:54","222.17.93.246","1100","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T13:59:02","190.220.63.217","4970","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T13:59:14","110.218.211.136","4976","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T15:54:12","110.218.211.136","4976","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T15:55:30","26.20.3.26","3966","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T17:01:26","7.127.236.59","4976","STOR","-","-","550","/dept/env/lib/.ftpd3caYxQ: Operation not permitted"
"2021-01-06T17:29:13","244.149.90.13","4970","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T17:40:42","10.138.129.55","4976","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T18:16:52","147.126.156.230","4976","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T18:21:19","255.96.152.192","4295","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T18:23:53","147.126.156.230","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/contrib/.ftpdNzu8bx: Operation not permitted"
"2021-01-06T18:53:57","37.91.136.95","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/dateutil/.ftpdxCfA4y: Operation not permitted"
"2021-01-06T19:07:49","80.144.65.20","39226","RETR","-","298","226","Transfer complete"
"2021-01-06T19:16:45","156.147.173.87","4976","STOR","-","-","550","/dept/qdept/templates/.ftpd3caYxQ: Operation not permitted"
"2021-01-06T19:26:48","244.149.90.13","3885","PASV","-","-","227","Entering Passive Mode"
"2021-01-06T20:02:35","110.218.211.136","4813","APPE","-","-","-","-"
"2021-01-06T20:16:13","37.91.136.95","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/.ftpdNzu8bx: Operation not permitted"
"2021-01-06T20:46:11","222.17.93.246","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/databases/.ftpde854Us: Operation not permitted"
